dataset,model,sample_id,task_type,correct_format_count,correct_formats,oracle_correct,sheetflex_correct,correct_latex,correct_markdown,correct_json_cells,correct_json_rows,correct_image,correct_excel_1_image
realhit,Qwen3-VL-30B-A3B-Instruct,2579,Fact Checking,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,Qwen3-VL-30B-A3B-Instruct,2580,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2581,Fact Checking,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
realhit,Qwen3-VL-30B-A3B-Instruct,2583,Numerical Reasoning,4,markdown+json_cells+json_rows+image,True,True,False,True,True,True,True,False
realhit,Qwen3-VL-30B-A3B-Instruct,2584,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2585,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2586,Fact Checking,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,Qwen3-VL-30B-A3B-Instruct,2588,Numerical Reasoning,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,Qwen3-VL-30B-A3B-Instruct,2589,Fact Checking,3,latex+markdown+excel_1_image,True,True,True,True,False,False,False,True
realhit,Qwen3-VL-30B-A3B-Instruct,2590,Fact Checking,5,latex+json_cells+json_rows+image+excel_1_image,True,True,True,False,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2591,Fact Checking,3,markdown+json_cells+json_rows,True,True,False,True,True,True,False,False
realhit,Qwen3-VL-30B-A3B-Instruct,2593,Fact Checking,2,latex+image,True,False,True,False,False,False,True,False
realhit,Qwen3-VL-30B-A3B-Instruct,2594,Fact Checking,5,latex+json_cells+json_rows+image+excel_1_image,True,True,True,False,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2595,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2596,Fact Checking,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,Qwen3-VL-30B-A3B-Instruct,2598,Fact Checking,3,markdown+json_cells+image,True,True,False,True,True,False,True,False
realhit,Qwen3-VL-30B-A3B-Instruct,2599,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2600,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2601,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2603,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2604,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2605,Numerical Reasoning,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
realhit,Qwen3-VL-30B-A3B-Instruct,2606,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2608,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2609,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2610,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2611,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,Qwen3-VL-30B-A3B-Instruct,2613,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2614,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2615,Numerical Reasoning,3,latex+json_cells+json_rows,True,True,True,False,True,True,False,False
realhit,Qwen3-VL-30B-A3B-Instruct,2616,Fact Checking,5,latex+json_cells+json_rows+image+excel_1_image,True,True,True,False,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2617,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2618,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2619,Numerical Reasoning,4,latex+json_cells+json_rows+excel_1_image,True,True,True,False,True,True,False,True
realhit,Qwen3-VL-30B-A3B-Instruct,2620,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2621,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2622,Numerical Reasoning,5,latex+json_cells+json_rows+image+excel_1_image,True,True,True,False,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2623,Numerical Reasoning,4,markdown+json_cells+json_rows+image,True,True,False,True,True,True,True,False
realhit,Qwen3-VL-30B-A3B-Instruct,2624,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2625,Fact Checking,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,Qwen3-VL-30B-A3B-Instruct,2626,Numerical Reasoning,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,Qwen3-VL-30B-A3B-Instruct,2627,Numerical Reasoning,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,Qwen3-VL-30B-A3B-Instruct,2628,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2629,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2630,Fact Checking,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
realhit,Qwen3-VL-30B-A3B-Instruct,2631,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2632,Numerical Reasoning,0,none,False,False,False,False,False,False,False,False
realhit,Qwen3-VL-30B-A3B-Instruct,2633,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2634,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2635,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2636,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2637,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2638,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2639,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2640,Numerical Reasoning,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,Qwen3-VL-30B-A3B-Instruct,2641,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2642,Numerical Reasoning,0,none,False,False,False,False,False,False,False,False
realhit,Qwen3-VL-30B-A3B-Instruct,2643,Fact Checking,4,latex+json_cells+json_rows+image,True,True,True,False,True,True,True,False
realhit,Qwen3-VL-30B-A3B-Instruct,2644,Numerical Reasoning,0,none,False,False,False,False,False,False,False,False
realhit,Qwen3-VL-30B-A3B-Instruct,2646,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2647,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,Qwen3-VL-30B-A3B-Instruct,2648,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2649,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2651,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,Qwen3-VL-30B-A3B-Instruct,2652,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2653,Fact Checking,4,markdown+json_cells+image+excel_1_image,True,True,False,True,True,False,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2654,Fact Checking,3,latex+markdown+image,True,True,True,True,False,False,True,False
realhit,Qwen3-VL-30B-A3B-Instruct,2656,Fact Checking,5,latex+json_cells+json_rows+image+excel_1_image,True,True,True,False,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2657,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2658,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2659,Fact Checking,2,latex+json_rows,True,True,True,False,False,True,False,False
realhit,Qwen3-VL-30B-A3B-Instruct,2661,Fact Checking,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,Qwen3-VL-30B-A3B-Instruct,2662,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2663,Fact Checking,5,markdown+json_cells+json_rows+image+excel_1_image,True,True,False,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2664,Fact Checking,1,latex,True,False,True,False,False,False,False,False
realhit,Qwen3-VL-30B-A3B-Instruct,2666,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2667,Fact Checking,1,excel_1_image,True,False,False,False,False,False,False,True
realhit,Qwen3-VL-30B-A3B-Instruct,2668,Numerical Reasoning,0,none,False,False,False,False,False,False,False,False
realhit,Qwen3-VL-30B-A3B-Instruct,2669,Numerical Reasoning,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2671,Fact Checking,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2672,Fact Checking,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,Qwen3-VL-30B-A3B-Instruct,2673,Fact Checking,2,latex+json_cells,True,True,True,False,True,False,False,False
realhit,Qwen3-VL-30B-A3B-Instruct,2674,Fact Checking,0,none,False,False,False,False,False,False,False,False
realhit,Qwen3-VL-30B-A3B-Instruct,2676,Structure Comprehending,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
realhit,Qwen3-VL-30B-A3B-Instruct,2677,Structure Comprehending,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2678,Structure Comprehending,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
realhit,Qwen3-VL-30B-A3B-Instruct,2679,Structure Comprehending,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2680,Structure Comprehending,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
realhit,Qwen3-VL-30B-A3B-Instruct,2681,Structure Comprehending,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
realhit,Qwen3-VL-30B-A3B-Instruct,2682,Structure Comprehending,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
realhit,Qwen3-VL-30B-A3B-Instruct,2683,Structure Comprehending,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2684,Structure Comprehending,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,Qwen3-VL-30B-A3B-Instruct,2685,Structure Comprehending,3,json_cells+image+excel_1_image,True,False,False,False,True,False,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2686,Structure Comprehending,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2687,Structure Comprehending,4,latex+markdown+json_rows+excel_1_image,True,True,True,True,False,True,False,True
realhit,Qwen3-VL-30B-A3B-Instruct,2688,Structure Comprehending,0,none,False,False,False,False,False,False,False,False
realhit,Qwen3-VL-30B-A3B-Instruct,2689,Structure Comprehending,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2690,Structure Comprehending,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2691,Structure Comprehending,3,json_cells+image+excel_1_image,True,True,False,False,True,False,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2692,Structure Comprehending,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
realhit,Qwen3-VL-30B-A3B-Instruct,2693,Structure Comprehending,3,latex+json_cells+json_rows,True,True,True,False,True,True,False,False
realhit,Qwen3-VL-30B-A3B-Instruct,2694,Structure Comprehending,3,latex+json_rows+image,True,True,True,False,False,True,True,False
realhit,Qwen3-VL-30B-A3B-Instruct,2695,Structure Comprehending,3,markdown+image+excel_1_image,True,False,False,True,False,False,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2696,Structure Comprehending,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2697,Structure Comprehending,5,markdown+json_cells+json_rows+image+excel_1_image,True,True,False,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2698,Structure Comprehending,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2699,Structure Comprehending,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2700,Structure Comprehending,3,json_cells+image+excel_1_image,True,False,False,False,True,False,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2701,Structure Comprehending,3,latex+json_cells+excel_1_image,True,True,True,False,True,False,False,True
realhit,Qwen3-VL-30B-A3B-Instruct,2702,Structure Comprehending,5,latex+json_cells+json_rows+image+excel_1_image,True,True,True,False,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2703,Structure Comprehending,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,Qwen3-VL-30B-A3B-Instruct,2704,Structure Comprehending,3,latex+markdown+json_cells,True,True,True,True,True,False,False,False
realhit,Qwen3-VL-30B-A3B-Instruct,2705,Structure Comprehending,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,Qwen3-VL-30B-A3B-Instruct,2706,Structure Comprehending,4,latex+markdown+json_cells+json_rows,True,True,True,True,True,True,False,False
realhit,Qwen3-VL-30B-A3B-Instruct,2707,Structure Comprehending,5,latex+markdown+json_cells+json_rows+image,True,True,True,True,True,True,True,False
realhit,Qwen3-VL-30B-A3B-Instruct,2708,Structure Comprehending,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2709,Structure Comprehending,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2710,Structure Comprehending,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2711,Structure Comprehending,3,latex+json_rows+image,True,True,True,False,False,True,True,False
realhit,Qwen3-VL-30B-A3B-Instruct,2712,Structure Comprehending,1,markdown,True,False,False,True,False,False,False,False
realhit,Qwen3-VL-30B-A3B-Instruct,2713,Structure Comprehending,6,latex+markdown+json_cells+json_rows+image+excel_1_image,True,True,True,True,True,True,True,True
realhit,Qwen3-VL-30B-A3B-Instruct,2714,Structure Comprehending,1,markdown,True,False,False,True,False,False,False,False
realhit,Qwen3-VL-30B-A3B-Instruct,2715,Structure Comprehending,3,latex+markdown+json_cells,True,True,True,True,True,False,False,False
realhit,Qwen3-VL-30B-A3B-Instruct,2716,Structure Comprehending,5,latex+markdown+json_cells+json_rows+excel_1_image,True,True,True,True,True,True,False,True
realhit,Qwen3-VL-30B-A3B-Instruct,2717,Structure Comprehending,2,json_cells+excel_1_image,True,True,False,False,True,False,False,True
